"run_id","profile","source","n_cells","backend","export_repeat","order_position","access_repeat","status","load_secs","attach_secs","rss_mb","first_query_secs","hot_p50_secs","hot_p95_secs","block_prepare_secs","block_materialize_secs","block_ready_secs","n_hot","correctness","row_fingerprint","reference_row_fingerprint","block_fingerprint","reference_block_fingerprint","query_plan_fingerprint"
"20260805T214336Z-02ff3f0a971e-publication","publication","mouse_brain_e18",150000,"bpcells",1,2,1,"OK",0.123277425765991,1.43557572364807,469.91015625,0.599,0.574999999999999,0.585200000000001,0.0139999999999993,0.620999999999999,0.634999999999998,33,"OK","d27e36971c6efc9106fcf11303c547cc","d27e36971c6efc9106fcf11303c547cc","8c6d66940fbfd93607772bdc552123b5","8c6d66940fbfd93607772bdc552123b5","bc93adb90dbba42bf71a039bb7f6a67c"
"20260805T214336Z-02ff3f0a971e-publication","publication","mouse_brain_e18",150000,"bpcells",1,2,2,"OK",0.125676155090332,1.43695497512817,469.97265625,0.594,0.569000000000001,0.580399999999998,0.0140000000000029,0.611999999999998,0.626000000000001,33,"OK","d27e36971c6efc9106fcf11303c547cc","d27e36971c6efc9106fcf11303c547cc","8c6d66940fbfd93607772bdc552123b5","8c6d66940fbfd93607772bdc552123b5","bc93adb90dbba42bf71a039bb7f6a67c"
"20260805T214336Z-02ff3f0a971e-publication","publication","mouse_brain_e18",150000,"h5",1,3,1,"OK",0.0905959606170654,2.33697819709778,550.234375,0.0150000000000001,0.0129999999999999,0.0157999999999999,0.29,0.0329999999999995,0.323,33,"OK","d27e36971c6efc9106fcf11303c547cc","d27e36971c6efc9106fcf11303c547cc","8c6d66940fbfd93607772bdc552123b5","8c6d66940fbfd93607772bdc552123b5","bc93adb90dbba42bf71a039bb7f6a67c"
"20260805T214336Z-02ff3f0a971e-publication","publication","mouse_brain_e18",150000,"h5",1,3,2,"OK",0.0912771224975586,2.3293182849884,550.03125,0.012,0.0120000000000005,0.0153999999999998,0.296,0.0329999999999995,0.329,33,"OK","d27e36971c6efc9106fcf11303c547cc","d27e36971c6efc9106fcf11303c547cc","8c6d66940fbfd93607772bdc552123b5","8c6d66940fbfd93607772bdc552123b5","bc93adb90dbba42bf71a039bb7f6a67c"
"20260805T214336Z-02ff3f0a971e-publication","publication","mouse_brain_e18",150000,"bpcells",2,1,1,"OK",0.123632669448853,1.41439819335938,470.03125,0.602,0.573999999999998,0.5828,0.0139999999999993,0.614000000000001,0.628,33,"OK","d27e36971c6efc9106fcf11303c547cc","d27e36971c6efc9106fcf11303c547cc","8c6d66940fbfd93607772bdc552123b5","8c6d66940fbfd93607772bdc552123b5","bc93adb90dbba42bf71a039bb7f6a67c"
"20260805T214336Z-02ff3f0a971e-publication","publication","mouse_brain_e18",150000,"bpcells",2,1,2,"OK",0.12512469291687,1.54653429985046,469.8984375,0.605,0.571,0.5844,0.0130000000000017,0.613,0.626000000000001,33,"OK","d27e36971c6efc9106fcf11303c547cc","d27e36971c6efc9106fcf11303c547cc","8c6d66940fbfd93607772bdc552123b5","8c6d66940fbfd93607772bdc552123b5","bc93adb90dbba42bf71a039bb7f6a67c"
"20260805T214336Z-02ff3f0a971e-publication","publication","mouse_brain_e18",150000,"h5",2,2,1,"OK",0.0934715270996094,2.32588338851929,550.484375,0.012,0.0129999999999999,0.0158000000000001,0.305,0.0289999999999999,0.334,33,"OK","d27e36971c6efc9106fcf11303c547cc","d27e36971c6efc9106fcf11303c547cc","8c6d66940fbfd93607772bdc552123b5","8c6d66940fbfd93607772bdc552123b5","bc93adb90dbba42bf71a039bb7f6a67c"
"20260805T214336Z-02ff3f0a971e-publication","publication","mouse_brain_e18",150000,"h5",2,2,2,"OK",0.0909717082977295,2.34597897529602,550.375,0.0140000000000002,0.0140000000000002,0.0167999999999999,0.354,0.032,0.386,33,"OK","d27e36971c6efc9106fcf11303c547cc","d27e36971c6efc9106fcf11303c547cc","8c6d66940fbfd93607772bdc552123b5","8c6d66940fbfd93607772bdc552123b5","bc93adb90dbba42bf71a039bb7f6a67c"
"20260805T214336Z-02ff3f0a971e-publication","publication","mouse_brain_e18",150000,"embedded",2,3,1,"OK",9.58655428886414,0.0371382236480713,3755.01171875,0.475,0.469999999999999,0.483400000000001,0.503999999999998,0.00500000000000256,0.509,33,"OK","d27e36971c6efc9106fcf11303c547cc","d27e36971c6efc9106fcf11303c547cc","8c6d66940fbfd93607772bdc552123b5","8c6d66940fbfd93607772bdc552123b5","bc93adb90dbba42bf71a039bb7f6a67c"
"20260805T214336Z-02ff3f0a971e-publication","publication","mouse_brain_e18",150000,"embedded",2,3,2,"OK",9.6089494228363,0.03662109375,3754.9296875,0.510999999999999,0.469999999999999,0.482999999999998,0.503,0.00500000000000256,0.508000000000003,33,"OK","d27e36971c6efc9106fcf11303c547cc","d27e36971c6efc9106fcf11303c547cc","8c6d66940fbfd93607772bdc552123b5","8c6d66940fbfd93607772bdc552123b5","bc93adb90dbba42bf71a039bb7f6a67c"
"20260805T214336Z-02ff3f0a971e-publication","publication","mouse_brain_e18",150000,"h5",3,1,1,"OK",0.091364860534668,2.31925916671753,550.1875,0.0129999999999999,0.0129999999999999,0.0154000000000003,0.302,0.032,0.334,33,"OK","d27e36971c6efc9106fcf11303c547cc","d27e36971c6efc9106fcf11303c547cc","8c6d66940fbfd93607772bdc552123b5","8c6d66940fbfd93607772bdc552123b5","bc93adb90dbba42bf71a039bb7f6a67c"
"20260805T214336Z-02ff3f0a971e-publication","publication","mouse_brain_e18",150000,"h5",3,1,2,"OK",0.0913770198822021,2.33194255828857,550.21484375,0.0140000000000002,0.0129999999999999,0.0158000000000005,0.290999999999999,0.0289999999999999,0.319999999999999,33,"OK","d27e36971c6efc9106fcf11303c547cc","d27e36971c6efc9106fcf11303c547cc","8c6d66940fbfd93607772bdc552123b5","8c6d66940fbfd93607772bdc552123b5","bc93adb90dbba42bf71a039bb7f6a67c"
"20260805T214336Z-02ff3f0a971e-publication","publication","mouse_brain_e18",150000,"embedded",3,2,1,"OK",9.58416438102722,0.0366790294647217,3755.06640625,0.472,0.469999999999999,0.483000000000001,0.503,0.00600000000000023,0.509,33,"OK","d27e36971c6efc9106fcf11303c547cc","d27e36971c6efc9106fcf11303c547cc","8c6d66940fbfd93607772bdc552123b5","8c6d66940fbfd93607772bdc552123b5","bc93adb90dbba42bf71a039bb7f6a67c"
"20260805T214336Z-02ff3f0a971e-publication","publication","mouse_brain_e18",150000,"embedded",3,2,2,"OK",9.5945451259613,0.0363426208496094,3755.01171875,0.476999999999999,0.469000000000001,0.483000000000001,0.503,0.00500000000000256,0.508000000000003,33,"OK","d27e36971c6efc9106fcf11303c547cc","d27e36971c6efc9106fcf11303c547cc","8c6d66940fbfd93607772bdc552123b5","8c6d66940fbfd93607772bdc552123b5","bc93adb90dbba42bf71a039bb7f6a67c"
"20260805T214336Z-02ff3f0a971e-publication","publication","mouse_brain_e18",150000,"bpcells",3,3,1,"OK",0.123075723648071,1.42377877235413,469.890625,0.593,0.57,0.588,0.0139999999999993,0.612000000000002,0.626000000000001,33,"OK","d27e36971c6efc9106fcf11303c547cc","d27e36971c6efc9106fcf11303c547cc","8c6d66940fbfd93607772bdc552123b5","8c6d66940fbfd93607772bdc552123b5","bc93adb90dbba42bf71a039bb7f6a67c"
"20260805T214336Z-02ff3f0a971e-publication","publication","mouse_brain_e18",150000,"bpcells",3,3,2,"OK",0.12827730178833,1.42407417297363,469.953125,0.595,0.566000000000003,0.577799999999999,0.0150000000000006,0.605,0.620000000000001,33,"OK","d27e36971c6efc9106fcf11303c547cc","d27e36971c6efc9106fcf11303c547cc","8c6d66940fbfd93607772bdc552123b5","8c6d66940fbfd93607772bdc552123b5","bc93adb90dbba42bf71a039bb7f6a67c"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"embedded",1,1,1,"OK",7.05902624130249,0.037311315536499,2725.234375,0.333,0.329999999999998,0.333999999999999,0.341000000000001,0.00199999999999889,0.343,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"embedded",1,1,2,"OK",7.06326270103455,0.037109375,2725.0703125,0.392999999999999,0.329999999999998,0.333399999999999,0.342000000000002,0.00200000000000244,0.344000000000005,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"bpcells",1,2,1,"OK",0.0426399707794189,1.20112037658691,420.46484375,0.599,0.371000000000002,0.378399999999999,0.00499999999999901,0.376000000000001,0.381,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"bpcells",1,2,2,"OK",0.0431244373321533,1.21920037269592,420.5234375,0.668,0.378,0.3872,0.00499999999999901,0.380000000000003,0.385000000000002,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"h5",1,3,1,"OK",0.0258266925811768,2.37922048568726,526.75390625,0.00700000000000012,0.00499999999999989,0.00840000000000014,0.0249999999999995,0.0210000000000008,0.0460000000000003,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"h5",1,3,2,"OK",0.0260317325592041,2.37100148200989,527.0234375,0.00800000000000001,0.00499999999999989,0.00900000000000034,0.0249999999999995,0.0220000000000002,0.0469999999999997,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"bpcells",2,1,1,"OK",0.0423929691314697,1.21005249023438,419.80078125,0.636,0.367000000000001,0.379,0.00499999999999901,0.378,0.382999999999999,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
